date,CPI,Core CPI,Food,Energy,Commodities (less food and energy),Services (less energy),Food at home,Food away from home,Energy commodities,Energy services,New vehicles,Used cars and trucks,Apparel,Medical care commodities,Alcoholic beverages,Tobacco and smoking products,Shelter,Transportation services,Medical care services,Cereals and bakery products,"Meats, poultry, fish, and eggs",Dairy and related products,Fruits and vegetables,Nonalcoholic beverages,Other food at home,Full service meals,Fuel oil,Gasoline,Electricity,Limited Service Meals,Utility gas service
1933-11-01,0.0,,-0.017699115044247926,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1933-12-01,0.0,,-0.018018018018017945,,,,,,,,,,0.10989010989010994,,,,,,,,,,,,,,,,-0.06027397260273981,,
1934-01-01,0.0,,0.0183486238532109,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1934-02-01,0.007575757575757791,,0.027027027027027195,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1934-03-01,0.0,,0.00877192982456143,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1934-04-01,0.0,,-0.017391304347825987,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1934-05-01,0.0,,0.017699115044247815,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1934-06-01,0.007518796992481258,,0.008695652173912993,,,,,,,,,,0.024752475247524774,,,,,,,,,,,,,,,,-0.03206997084548091,,
1934-07-01,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1934-08-01,0.0,,0.008620689655172376,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1934-09-01,0.014925373134328401,,0.03418803418803429,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1934-10-01,-0.007352941176470562,,-0.016528925619834656,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1934-11-01,0.0,,-0.008403361344537785,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.01807228915662651,,
1934-12-01,-0.007407407407407418,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1935-01-01,0.014925373134328401,,0.03389830508474567,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1935-02-01,0.007352941176470562,,0.016393442622950838,,,,,,,,,,0.0,,,,,,,0.007575757575757791,,0.05161290322580658,-0.008547008547008517,,,,,,-0.018404907975460127,,
1935-03-01,0.0,,0.0,,,,,,,,,,0.004830917874396157,,,,,,,0.0,,-0.030674846625766916,-0.008620689655172376,,,,,,0.0,,
1935-04-01,0.007299270072992803,,0.016129032258064502,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,,0.025316455696202445,0.06956521739130439,,,,0.0,0.0,0.0,,0.0
1935-05-01,0.0,,0.0,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,,-0.06172839506172845,-0.04065040650406504,,,,0.0,0.0,0.0,,0.0
1935-06-01,-0.007246376811594346,,-0.007936507936507908,,,,,,,0.0,,,0.0,,,,,0.0,0.0,-0.007518796992481258,,-0.019736842105263053,-0.016949152542372947,,,,0.0,0.0,0.0,,0.0
1935-07-01,0.0,,-0.015999999999999903,,,,,,,-0.00487804878048792,,,-0.004807692307692402,,,,,0.0,0.012195121951219745,0.0,,-0.020134228187919545,-0.0431034482758621,,,,0.03571428571428581,0.022727272727272707,-0.015625,,0.0
1935-08-01,0.0,,0.0,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.007575757575757791,,0.0,-0.06306306306306297,,,,0.0,0.0,0.0,,0.0
1935-09-01,0.0,,0.016260162601625883,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,,0.006849315068493178,-0.009615384615384581,,,,0.0,0.0,0.0,,0.0
1935-10-01,0.0,,-0.008000000000000007,,,,,,,-0.004901960784313597,,,0.009661835748792313,,,,,0.0,0.0,0.007518796992481258,,0.006802721088435382,-0.019417475728155442,,,,-0.08620689655172409,-0.051851851851851816,-0.012698412698412653,,0.0
1935-11-01,0.007299270072992803,,0.016129032258064502,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.014925373134328401,,0.04729729729729715,0.06930693069306937,,,,0.0,0.0,0.0,,0.0
1935-12-01,0.0,,0.007936507936507908,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.007352941176470562,,0.019354838709677358,0.03703703703703698,,,,0.0,0.0,0.0,,0.0
1936-01-01,0.0,,-0.007874015748031482,,,,,,,-0.009852216748768461,,,0.004784688995215447,,,,,0.0,0.0,-0.021897810218978075,,0.012658227848101111,0.008928571428571619,,,,0.07547169811320753,0.015625,-0.009646302250803873,,0.0
1936-02-01,0.0,,-0.015873015873015817,,,,,,,0.0,,,0.0,,,,,0.0,0.0,-0.007462686567164201,,0.012499999999999956,-0.017699115044247926,,,,0.0,0.0,0.0,,0.0
1936-03-01,-0.007246376811594346,,-0.016129032258064613,,,,,,,0.0,,,0.0,,,,,0.0,0.0,-0.007518796992481258,,-0.024691358024691246,-0.009009009009009028,,,,0.0,0.0,0.0,,0.0
1936-04-01,0.0,,0.0,,,,,,,-0.004975124378109541,,,0.0,,,,,0.0,0.0,-0.007575757575757569,,-0.025316455696202556,0.027272727272727337,,,,0.05263157894736836,0.030769230769230882,-0.00649350649350644,,0.0
1936-05-01,0.0,,0.0,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,,-0.025974025974025983,0.017699115044247815,,,,0.0,0.0,0.0,,0.0
1936-06-01,0.007299270072992803,,0.032786885245901676,,,,,,,0.0,,,0.0,,,,,0.0,0.0,-0.007633587786259555,,0.013333333333333197,0.13043478260869557,,,,0.0,0.0,0.0,,0.0
1936-07-01,0.007246376811594235,,0.007936507936507908,,,,,,,0.0,,,-0.004761904761904856,,,,,-0.008474576271186529,0.0,0.007692307692307665,,0.03947368421052633,-0.023076923076923106,,,,-0.033333333333333326,0.03731343283582089,-0.0032679738562092497,,-0.007812500000000111
1936-08-01,0.007194244604316502,,0.015748031496063186,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.007633587786259444,,0.044303797468354444,-0.015748031496062964,,,,0.0,0.0,0.0,,0.0
